Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,56.400002,56.500000,55.750000,55.750000,48.553822,2800
1996-01-02,55.750000,55.750000,55.262501,55.275002,48.140141,8400
1996-01-03,55.275002,55.625000,55.250000,55.299999,48.161911,11200
1996-01-04,55.299999,53.750000,53.037498,53.312500,46.430965,3600
1996-01-05,53.312500,53.987499,52.000000,52.049999,45.331417,12000
1996-01-08,52.049999,53.500000,51.250000,51.375000,44.743546,12400
1996-01-09,51.375000,51.500000,49.250000,49.950001,43.502480,18000
1996-01-10,49.950001,51.012501,50.012501,50.737499,44.188335,6800
1996-01-11,50.737499,52.000000,51.250000,51.875000,45.179005,5600
1996-01-12,51.875000,52.250000,52.000000,52.000000,45.287868,4800
1996-01-15,52.000000,52.187500,52.000000,52.000000,45.287868,2000
1996-01-16,52.000000,51.625000,51.125000,51.312500,44.689117,10800
1996-01-17,51.487499,51.500000,50.950001,51.500000,44.852417,12800
1996-01-18,50.750000,51.500000,50.750000,51.137501,44.536701,10400
1996-01-19,51.137501,51.500000,51.000000,51.262501,44.645569,10400
1996-01-22,51.262501,51.375000,50.775002,51.087502,44.493164,13600
1996-01-23,51.087502,52.424999,51.250000,51.924999,45.222546,13600
1996-01-24,51.924999,52.437500,51.512501,52.337502,45.581806,20800
1996-01-25,52.337502,53.000000,51.500000,53.000000,46.158794,17600
1996-01-26,53.000000,53.000000,53.000000,53.000000,46.158794,0
1996-01-29,53.000000,53.250000,52.000000,53.062500,46.213226,20400
1996-01-30,53.062500,53.250000,52.750000,53.150002,46.289433,14000
1996-01-31,53.150002,53.862499,53.262501,53.775002,46.833763,9200
1996-02-01,53.775002,54.312500,53.562500,53.562500,46.648685,4400
1996-02-02,53.562500,56.987499,54.250000,56.000000,48.771561,10400
1996-02-05,56.000000,57.500000,56.250000,57.500000,50.077930,10000
1996-02-06,57.500000,57.500000,56.775002,56.875000,49.533615,12400
1996-02-07,56.875000,58.000000,56.137501,57.537498,50.110596,28400
1996-02-08,57.750000,59.500000,57.750000,59.500000,51.819771,11200
1996-02-09,61.000000,62.500000,59.750000,61.724998,53.757568,24000
1996-02-12,61.724998,65.000000,61.737499,64.824997,56.457428,26000
1996-02-13,64.824997,66.750000,61.775002,66.324997,57.763805,25200
1996-02-14,68.000000,68.000000,65.012497,66.112503,57.578754,22000
1996-02-15,66.112503,67.500000,65.262497,66.787498,58.166611,17200
1996-02-16,66.787498,67.500000,65.562500,67.125000,58.460541,40800
1996-02-19,67.125000,69.437500,66.375000,66.375000,57.807369,27200
1996-02-20,66.375000,67.500000,66.250000,67.175003,58.504089,28800
1996-02-21,67.175003,67.175003,67.175003,67.175003,58.504089,0
1996-02-22,67.175003,66.750000,65.324997,66.550003,57.959763,15600
1996-02-23,66.550003,67.375000,66.250000,67.224998,58.547626,18000
1996-02-26,67.224998,67.724998,66.250000,67.324997,58.634727,18800
1996-02-27,67.324997,66.750000,65.662498,65.875000,57.371899,16800
1996-02-28,65.875000,66.250000,64.750000,64.750000,56.392117,10000
1996-02-29,64.750000,65.500000,63.762501,65.000000,56.609840,24800
1996-03-01,65.000000,65.387497,64.025002,64.887497,56.511856,22000
1996-03-04,64.887497,65.625000,64.699997,65.262497,56.838459,38400
1996-03-05,65.262497,65.262497,65.262497,65.262497,56.838459,0
1996-03-06,65.262497,66.375000,65.525002,66.349998,57.785576,12400
1996-03-07,66.250000,66.625000,65.525002,66.250000,57.698486,18400
1996-03-08,66.250000,66.000000,63.750000,63.750000,55.521183,16400
1996-03-11,63.750000,65.250000,64.125000,65.012497,56.620724,16800
