Date,Open,High,Low,Close,Adj Close,Volume
2002-08-12,508.100006,512.549988,505.000000,505.149994,426.732544,7100
2002-08-13,503.500000,515.000000,503.500000,509.049988,430.027161,8800
2002-08-14,502.100006,515.000000,502.100006,514.400024,434.546692,18700
2002-08-15,514.400024,514.400024,514.400024,514.400024,434.546692,0
2002-08-16,516.000000,516.849976,510.000000,511.000000,431.674469,9400
2002-08-19,515.000000,518.950012,512.049988,513.000000,433.364075,9100
2002-08-20,516.500000,547.349976,513.299988,523.299988,442.065063,87200
2002-08-21,530.000000,533.799988,518.000000,519.700012,439.023865,26000
2002-08-22,521.000000,531.000000,516.549988,524.849976,443.374512,17700
2002-08-23,535.000000,572.000000,535.000000,561.900024,474.673035,701900
2002-08-26,560.000000,560.000000,530.000000,546.400024,461.579193,50100
2002-08-27,546.000000,558.000000,546.000000,552.000000,466.309723,29100
2002-08-28,541.000000,557.000000,541.000000,555.349976,469.139771,20100
2002-08-29,555.000000,567.950012,548.000000,553.849976,467.872589,138400
2002-08-30,555.099976,559.900024,553.000000,555.049988,468.886200,39400
2002-09-02,558.500000,561.500000,557.000000,558.950012,472.180939,22900
2002-09-03,560.000000,560.500000,556.000000,558.250000,471.589600,8400
2002-09-04,552.049988,560.000000,552.049988,559.200012,472.392181,7800
2002-09-05,571.000000,578.000000,564.000000,571.200012,482.529449,974200
2002-09-06,570.000000,570.000000,562.000000,565.400024,477.629608,14500
2002-09-09,560.000000,563.700012,555.650024,560.099976,473.152435,16800
2002-09-10,560.099976,560.099976,560.099976,560.099976,473.152435,0
2002-09-11,563.500000,563.500000,556.000000,560.549988,473.532715,32400
2002-09-12,557.150024,561.000000,557.150024,560.000000,473.067932,13200
2002-09-13,560.000000,560.000000,554.500000,557.049988,470.575806,1900
2002-09-16,551.000000,559.750000,551.000000,558.200012,471.547485,5300
2002-09-17,558.000000,560.950012,554.099976,560.450012,473.448151,7300
2002-09-18,556.250000,561.000000,556.250000,560.700012,473.659332,7800
2002-09-19,560.000000,560.000000,552.500000,555.049988,468.886200,23800
2002-09-20,550.500000,561.000000,550.500000,552.400024,466.647675,2900
2002-09-23,550.400024,560.000000,550.400024,557.599976,471.040466,6000
2002-09-24,557.950012,580.000000,553.000000,570.849976,482.233551,195900
2002-09-25,567.950012,569.000000,559.000000,561.650024,474.461914,16700
2002-09-26,560.099976,563.000000,557.599976,559.150024,472.349915,4700
2002-09-27,568.900024,568.900024,555.000000,562.599976,475.264282,58000
2002-09-30,566.000000,571.400024,563.299988,570.000000,481.515594,151700
2002-10-01,563.000000,565.549988,558.000000,560.650024,473.617065,7000
2002-10-02,560.650024,560.650024,560.650024,560.650024,473.617065,0
2002-10-03,560.000000,567.400024,560.000000,564.000000,476.446869,8900
2002-10-04,568.849976,569.000000,564.000000,565.750000,477.925354,6800
