Date,Open,High,Low,Close,Adj Close,Volume
2003-05-08,10.971428,11.200000,10.171428,10.400000,7.984879,187943
2003-05-09,10.628571,10.742857,10.400000,10.742857,8.248116,114799
2003-05-12,10.742857,11.771428,10.742857,11.428571,8.774592,752170
2003-05-13,11.771428,11.885714,11.314285,11.428571,8.774592,526229
2003-05-14,11.657142,13.142857,11.428571,12.457142,9.564304,797615
2003-05-15,12.571428,12.800000,12.342857,12.457142,9.564304,868012
2003-05-16,12.571428,12.800000,12.114285,12.342857,9.476560,446810
2003-05-19,12.571428,12.685714,12.000000,12.114285,9.301067,445551
2003-05-20,12.000000,12.228571,11.657142,11.771428,9.037830,262185
2003-05-21,12.000000,13.028571,11.885714,12.800000,9.827544,598363
2003-05-22,13.142857,13.828571,12.457142,13.714285,10.529509,1612429
2003-05-23,14.171428,14.400000,13.714285,14.285714,10.968243,904729
2003-05-26,14.514285,15.314285,14.400000,15.085714,11.582461,1251600
2003-05-27,15.542857,15.542857,14.285714,14.400000,11.055985,1049293
2003-05-28,14.857142,14.971428,14.400000,14.628571,11.231478,574205
2003-05-29,14.857142,15.428571,14.742857,15.200000,11.670208,1040854
2003-05-30,15.314285,16.114285,15.314285,15.657142,12.021192,1371874
2003-06-02,15.885714,16.799999,15.771428,16.114285,12.372174,1529006
2003-06-03,16.457142,16.571428,15.428571,15.657142,12.021192,894201
2003-06-04,16.000000,16.228571,15.657142,16.000000,12.284431,810372
2003-06-05,15.771428,16.342857,15.657142,15.657142,12.021192,815897
2003-06-06,15.657142,16.114285,15.542857,15.657142,12.021192,473320
2003-06-09,15.885714,17.257141,15.542857,17.028570,13.074142,2252565
2003-06-10,17.371428,17.714285,15.542857,15.771428,12.108938,3064916
2003-06-11,16.228571,16.914286,16.000000,16.114285,12.372174,1080908
2003-06-12,16.114285,16.914286,16.114285,16.457142,12.635411,1091158
2003-06-13,17.371428,17.371428,16.228571,16.342857,12.547666,513633
2003-06-16,16.571428,16.571428,15.885714,16.114285,12.372174,494274
2003-06-17,16.457142,16.457142,16.000000,16.114285,12.372174,397431
2003-06-18,16.228571,16.342857,15.885714,16.000000,12.284431,771932
2003-06-19,16.000000,16.571428,16.000000,16.228571,12.459923,876131
2003-06-20,16.228571,16.685715,16.114285,16.457142,12.635411,978983
2003-06-23,16.571428,17.714285,16.342857,16.799999,12.898649,2939241
2003-06-24,16.799999,19.200001,16.799999,18.971428,14.565825,4740127
2003-06-25,20.228571,20.457142,19.085714,19.885714,15.267792,4424727
2003-06-26,20.342857,20.685715,19.657143,19.771427,15.180042,2194324
2003-06-27,20.114285,20.342857,18.971428,20.114285,15.443279,2389118
2003-06-30,21.714285,21.942858,20.457142,21.371428,16.408485,2949997
2003-07-01,21.942858,23.771427,21.142857,23.314285,17.900167,4565927
2003-07-02,24.000000,28.000000,24.000000,26.628571,20.444801,9536891
2003-07-03,26.971428,28.342857,25.257141,25.828571,19.830580,4809379
2003-07-04,23.200001,26.285713,23.200001,25.142857,19.304102,3379276
2003-07-07,26.285713,26.971428,24.685715,26.628571,20.444801,3654417
2003-07-08,27.314285,27.428572,25.257141,25.600000,19.655088,2624569
2003-07-09,25.485714,26.057142,24.342857,24.685715,18.953119,2894077
2003-07-10,24.914286,25.257141,24.114285,24.342857,18.689882,1788381
2003-07-11,24.228571,25.600000,24.228571,24.342857,18.689882,1829012
2003-07-14,25.142857,25.600000,24.228571,25.028570,19.216354,2215126
2003-07-15,25.028570,25.714285,23.771427,24.914286,19.128611,2406232
2003-07-16,25.028570,26.057142,24.685715,25.828571,19.830580,3095117
2003-07-17,26.285713,26.971428,25.142857,25.371428,19.479595,3804016
2003-07-18,25.485714,25.714285,24.228571,24.799999,19.040865,2426476
2003-07-21,25.600000,26.285713,23.542856,23.771427,18.251150,1584932
2003-07-22,23.542856,23.657143,22.971428,23.200001,17.812422,1800537
2003-07-23,23.771427,24.342857,23.200001,23.428572,17.987917,1770111
2003-07-24,23.657143,24.000000,23.200001,23.314285,17.900167,902192
2003-07-25,23.657143,26.057142,23.428572,25.600000,19.655088,3856860
2003-07-28,27.428572,27.657143,26.171429,26.400000,20.269310,3935937
2003-07-29,26.628571,26.971428,25.600000,26.742857,20.532547,2669416
2003-07-30,27.200001,27.314285,26.285713,26.285713,20.181562,2175673
2003-07-31,26.514284,26.857141,25.485714,25.600000,19.655088,1676386
2003-08-01,24.457142,25.942858,23.542856,25.371428,19.479595,1566306
2003-08-04,25.371428,26.057142,25.028570,25.600000,19.655088,2064377
2003-08-05,25.828571,26.057142,24.571428,24.685715,18.953119,1555648
2003-08-06,23.885714,25.600000,23.885714,24.914286,19.128611,1668336
2003-08-07,25.028570,26.285713,25.028570,25.942858,19.918324,1522376
2003-08-08,26.742857,27.200001,26.057142,27.085714,20.795784,3677821
2003-08-11,27.200001,30.171429,26.971428,29.485714,22.638454,10334873
2003-08-12,30.057142,34.514286,30.057142,33.942856,26.060537,16496805
2003-08-13,35.200001,40.799999,33.828571,38.971428,29.921362,17163006
2003-08-14,42.171429,46.857143,42.057140,46.742859,35.888081,24814366
2003-08-15,46.742859,46.742859,46.742859,46.742859,35.888081,0
2003-08-18,50.057140,51.428570,48.685715,51.428570,39.485672,1504877
2003-08-19,56.571426,56.571426,46.285713,46.285713,35.537109,14141211
2003-08-20,44.571426,47.200001,41.714287,41.828571,32.115009,10918428
2003-08-21,41.485714,44.457142,39.085712,40.457142,31.062054,9189771
2003-08-22,42.057140,42.742859,39.200001,40.571426,31.149805,7047603
2003-08-25,41.371429,42.057140,36.571426,36.571426,28.078701,6524288
2003-08-26,34.971428,40.228573,34.971428,40.228573,30.886562,11850398
2003-08-27,43.428570,44.228573,39.428570,40.228573,30.886562,8512264
2003-08-28,41.028572,41.142857,37.942856,38.285713,29.394878,3214951
2003-08-29,38.971428,41.599998,36.000000,38.742859,29.745872,9800511
2003-09-01,38.857143,39.428570,36.000000,36.342857,27.903210,4890866
2003-09-02,36.685715,37.028572,34.971428,35.314285,27.113493,2586017
2003-09-03,35.200001,37.371429,33.257141,34.057140,26.148283,9297223
2003-09-04,34.057140,36.571426,33.942856,34.857143,26.762510,6698459
2003-09-05,35.885715,36.342857,34.628571,35.885715,27.552219,4066289
2003-09-08,36.571426,36.914284,34.285713,34.514286,26.499271,4017637
2003-09-09,34.857143,35.200001,32.000000,32.228573,24.744350,4867939
2003-09-10,32.000000,32.114285,29.142857,31.542856,24.217876,7472892
2003-09-11,31.542856,33.142857,30.971428,31.542856,24.217876,4709365
2003-09-12,32.342857,32.342857,30.171429,30.400000,23.340416,2685992
2003-09-15,31.085714,31.085714,29.028570,29.371428,22.550699,3824831
2003-09-16,29.600000,32.342857,28.914286,32.342857,24.832096,5140702
2003-09-17,33.599998,35.085712,32.799999,33.257141,25.534061,8858714
2003-09-18,33.828571,33.828571,30.857141,31.085714,23.866890,4611976
2003-09-19,31.771427,32.685715,30.514284,31.428572,24.130129,4165629
2003-09-22,31.542856,31.542856,28.799999,30.057142,23.077179,3155284
2003-09-23,29.714285,33.142857,29.600000,32.571426,25.007584,4275938
2003-09-24,34.057140,34.057140,30.857141,31.885714,24.481113,4261986
2003-09-25,31.542856,34.171429,30.971428,33.142857,25.446314,6675203
2003-09-26,33.371429,34.857143,32.914284,33.714287,25.885046,6033306
2003-09-29,34.628571,36.799999,32.228573,32.571426,25.007584,6068109
2003-09-30,32.685715,33.028572,32.342857,32.799999,25.183083,2283323
2003-10-01,32.457142,33.142857,31.885714,32.000000,24.568861,2637903
2003-10-02,32.000000,32.000000,32.000000,32.000000,24.568861,0
2003-10-03,32.799999,33.142857,32.000000,32.228573,24.744350,2740066
2003-10-06,32.685715,33.142857,32.114285,32.457142,24.919846,3865954
2003-10-07,33.028572,34.857143,32.457142,33.714287,25.885046,8122076
2003-10-08,34.285713,34.285713,32.457142,32.914284,25.270823,3665967
2003-10-09,32.685715,33.828571,32.228573,33.257141,25.534061,2066277
2003-10-10,33.599998,34.857143,33.257141,33.371429,25.621809,3961200
2003-10-13,34.057140,34.285713,33.485714,34.057140,26.148283,2537363
2003-10-14,34.514286,37.485714,33.828571,35.885715,27.552219,14321461
2003-10-15,36.000000,38.514286,35.428570,37.142857,28.517426,10191482
2003-10-16,37.599998,38.514286,37.142857,37.599998,28.868414,5878289
2003-10-17,37.714287,39.771427,36.799999,39.200001,30.096859,8842415
2003-10-20,39.771427,42.285713,39.200001,39.885715,30.623331,12842214
2003-10-21,43.657143,43.657143,35.885715,35.885715,27.552219,17642588
2003-10-22,36.571426,38.057140,32.342857,33.371429,25.621809,12150073
2003-10-23,34.285713,34.971428,32.457142,32.685715,25.095331,7918877
