Date,Open,High,Low,Close,Adj Close,Volume
2008-07-28,162.100006,169.500000,147.100006,154.350006,149.848190,13767
2008-07-29,157.500000,159.850006,150.000000,151.350006,146.935715,2166
2008-07-30,158.600006,158.600006,150.100006,156.800003,152.226746,338
2008-07-31,152.300003,158.800003,152.000000,153.800003,149.314224,1458
2008-08-01,147.000000,158.750000,147.000000,153.500000,149.022934,648
2008-08-04,157.699997,164.000000,157.699997,161.600006,156.886734,30370
2008-08-05,164.800003,193.949997,164.800003,193.949997,188.293198,44153
2008-08-06,224.000000,224.000000,184.000000,191.000000,185.429276,51045
2008-08-07,181.000000,189.699997,181.000000,182.149994,176.837341,5602
2008-08-08,182.100006,184.949997,180.000000,180.199997,174.944199,3883
2008-08-11,198.000000,198.000000,180.000000,181.100006,175.817978,4382
2008-08-12,186.000000,189.899994,177.000000,178.199997,173.002563,2300
2008-08-13,186.399994,188.000000,177.000000,178.949997,173.730667,36107
2008-08-14,178.949997,184.899994,178.050003,179.800003,174.555923,3851
2008-08-18,178.000000,181.000000,178.000000,179.949997,174.701508,10181
2008-08-19,180.000000,189.000000,175.500000,178.699997,173.487991,5231
2008-08-20,175.100006,184.000000,175.100006,179.600006,174.361771,4684
2008-08-21,176.000000,183.949997,176.000000,178.350006,173.148193,2607
2008-08-22,180.000000,183.949997,176.199997,180.350006,175.089859,26056
2008-08-25,175.199997,198.000000,175.199997,179.250000,174.021942,12063
2008-08-26,176.000000,176.000000,161.250000,168.649994,163.731140,5873
2008-08-27,167.050003,171.800003,163.250000,164.149994,159.362350,1998
2008-08-28,162.000000,169.649994,162.000000,163.750000,158.974060,1481
2008-08-29,171.000000,176.500000,165.250000,172.449997,167.420288,3546
2008-09-01,182.000000,193.449997,170.550003,175.250000,170.138611,3162
2008-09-02,178.949997,183.949997,171.100006,173.149994,168.099854,2092
2008-09-04,178.000000,178.000000,166.000000,175.000000,169.895874,36235
2008-09-05,171.000000,173.899994,168.000000,169.800003,164.847580,4192
2008-09-08,180.000000,180.000000,170.050003,174.699997,169.604645,1362
2008-09-09,172.000000,176.000000,169.000000,169.699997,164.750488,706
2008-09-10,175.000000,176.899994,169.000000,172.399994,167.371719,163879
2008-09-11,170.000000,176.000000,166.350006,167.899994,163.002960,301642
2008-09-12,174.449997,174.449997,165.000000,165.050003,160.236115,1458
2008-09-15,170.000000,170.000000,150.000000,164.199997,159.410889,375427
2008-09-16,154.000000,158.149994,150.500000,153.649994,149.168610,2228
2008-09-17,152.100006,163.000000,148.500000,149.300003,144.945496,1176
2008-09-18,149.500000,149.500000,135.000000,137.100006,133.101303,6196
2008-09-19,135.699997,149.949997,135.699997,146.550003,142.275681,3276
2008-09-22,146.550003,156.949997,142.250000,145.899994,141.644638,1144
2008-09-23,143.000000,152.449997,142.050003,148.300003,143.974655,3755
