Date,Open,High,Low,Close,Adj Close,Volume
2002-08-12,306.000000,309.899994,305.500000,309.100006,284.191376,13300
2002-08-13,302.549988,313.000000,302.549988,310.899994,285.846283,14200
2002-08-14,303.100006,312.000000,303.100006,311.200012,286.122070,40000
2002-08-15,311.200012,311.200012,311.200012,311.200012,286.122070,0
2002-08-16,310.000000,312.000000,308.049988,311.049988,285.984100,30600
2002-08-19,311.000000,313.899994,310.600006,311.250000,286.167969,29300
2002-08-20,312.250000,312.850006,310.500000,311.500000,286.397919,74300
2002-08-21,309.000000,324.250000,309.000000,316.299988,290.811066,48800
2002-08-22,316.049988,318.799988,311.000000,314.549988,289.202026,32600
2002-08-23,311.000000,315.899994,311.000000,314.600006,289.248047,46100
2002-08-26,313.899994,316.899994,313.000000,316.000000,290.535248,31600
2002-08-27,315.500000,317.000000,312.000000,315.700012,290.259460,41800
2002-08-28,307.000000,321.899994,307.000000,314.899994,289.523804,33100
2002-08-29,315.450012,322.000000,311.549988,318.799988,293.109558,41100
2002-08-30,320.000000,320.000000,311.549988,314.750000,289.385956,84100
2002-09-02,318.000000,318.500000,311.500000,313.299988,288.052856,23300
2002-09-03,315.500000,315.500000,310.200012,311.049988,285.984100,15500
2002-09-04,312.000000,316.399994,309.000000,314.500000,289.156128,16300
2002-09-05,312.000000,324.049988,311.750000,321.399994,295.500061,49800
2002-09-06,319.049988,324.850006,316.100006,318.200012,292.557953,46800
2002-09-09,314.000000,317.000000,313.049988,314.299988,288.972229,13800
2002-09-10,314.299988,314.299988,314.299988,314.299988,288.972229,0
2002-09-11,313.000000,318.000000,312.049988,313.950012,288.650421,20400
2002-09-12,313.000000,323.000000,312.100006,321.250000,295.362152,61900
2002-09-13,321.000000,322.000000,314.100006,316.600006,291.086914,58400
2002-09-16,313.000000,318.200012,311.549988,316.899994,291.362732,24600
2002-09-17,313.000000,319.000000,313.000000,314.850006,289.477936,6600
2002-09-18,315.000000,316.750000,311.100006,313.500000,288.236816,18400
2002-09-19,311.600006,316.850006,308.000000,309.600006,284.651001,28900
2002-09-20,309.950012,313.950012,303.100006,311.000000,285.938171,24800
2002-09-23,309.799988,315.000000,308.000000,309.700012,284.742950,31500
2002-09-24,306.049988,315.000000,306.049988,312.000000,286.857605,31400
2002-09-25,309.000000,312.500000,309.000000,311.799988,286.673706,10500
2002-09-26,309.049988,312.750000,309.049988,310.899994,285.846283,5000
2002-09-27,309.100006,314.000000,309.100006,309.899994,284.926819,49300
2002-09-30,313.950012,313.950012,305.049988,309.450012,284.513092,101100
2002-10-01,312.750000,312.750000,308.000000,309.100006,284.191376,86300
2002-10-02,309.100006,309.100006,309.100006,309.100006,284.191376,0
2002-10-03,306.049988,314.799988,306.049988,310.950012,285.892181,21500
2002-10-04,313.000000,313.500000,309.500000,309.850006,284.880829,53800
2002-10-07,307.000000,315.049988,307.000000,309.549988,284.604950,84800
2002-10-08,306.000000,313.899994,306.000000,309.899994,284.926819,12100
2002-10-09,311.899994,311.899994,307.500000,309.399994,284.467133,57400
2002-10-10,307.000000,311.500000,307.000000,309.850006,284.880829,6500
2002-10-11,311.000000,311.850006,307.500000,308.149994,283.317841,29200
